property_type,price,location,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,avg_banks_distance,avg_parks_distance,avg_hospitals_distance,avg_schools_distance
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,5,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,11800000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,13600000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,14500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,5,2.37,1.94,3.37,1.52
House,15000000,Bahria Town Rawalpindi,33.5,73.09,5,5,For Sale,Marla,5,1.69,1.29,3.23,1.50
House,10500000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5.3,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5.5,2.89,2.39,3.56,2.01
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,5.6,2.37,1.94,3.37,1.52
House,21000000,Bahria Town Rawalpindi,33.5,73.1,5,6,For Sale,Marla,5.6,1.64,1.27,3.31,1.41
House,9500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,6,2.89,2.39,3.56,2.01
House,9500000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,6,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,4,3,For Sale,Marla,6,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,6,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,4,3,For Sale,Marla,6,2.89,2.39,3.56,2.01
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,3,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,11800000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,14000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,6,2.37,1.94,3.37,1.52
House,9800000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,6.7,2.89,2.39,3.56,2.01
House,8200000,Bahria Town Rawalpindi,33.48,73.06,4,4,For Sale,Marla,7,4.16,3.75,4.54,3.14
House,8500000,Bahria Town Rawalpindi,33.48,73.06,4,4,For Sale,Marla,7,4.16,3.75,4.54,3.14
House,9000000,Bahria Town Rawalpindi,33.48,73.07,4,3,For Sale,Marla,7,3.57,3.10,4.14,2.39
House,9500000,Bahria Town Rawalpindi,33.49,73.07,3,3,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,5,6,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,5,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,5,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10000000,Bahria Town Rawalpindi,33.49,73.07,5,4,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10200000,Bahria Town Rawalpindi,33.49,73.07,6,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,4,4,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,4,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,4,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,6,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10500000,Bahria Town Rawalpindi,33.49,73.07,6,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,10800000,Bahria Town Rawalpindi,33.49,73.07,4,5,For Sale,Marla,7,2.89,2.39,3.56,2.01
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11000000,Bahria Town Rawalpindi,33.49,73.08,3,2,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11200000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11500000,Bahria Town Rawalpindi,33.49,73.08,7,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11800000,Bahria Town Rawalpindi,33.49,73.08,4,2,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,11900000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,3,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12200000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12200000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,6,6,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,3,3,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,6,6,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,7,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12500000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12600000,Bahria Town Rawalpindi,33.49,73.08,5,6,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12700000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12800000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12800000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12800000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12800000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12800000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,12900000,Bahria Town Rawalpindi,33.49,73.08,6,6,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,3,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,6,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13000000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13200000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13200000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13200000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13300000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13300000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,7,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,6,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,5,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,5,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
House,13500000,Bahria Town Rawalpindi,33.49,73.08,4,4,For Sale,Marla,7,2.37,1.94,3.37,1.52
